accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists_per90,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists_per90,expectedGoals_per90,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals_per90,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,Team,player id,team id,position,weight,height,dob,preferred_foot,country,contract_until,name_key,Name,market_value_eur,league,season,minutesPlayed_total,appearances_total,goals_overperformance_per90,assists_overperformance_per90
0.48,0.82,25.47,7.07,0.57,76.0,12.3,5.26,16.74,79.14,0.36,20.0,1.45,1.03,0.24,0.0,0.0,0.0,3.9,0.33,0.24,0.85,0.15,0.63,1.03,0.0,0.0,2.33,0.63,7.28,0.0,0.0,0.2,0.26,0.6,0.0,14.94,0.0,0.39,0.63,1.51,1.24,0.27,0.36,0.03,,4.11,41.34,0.06,0.0,0.03,4.41,0.48,1.57,0.33,1.03,0.3,,0.0,0.03,0.03,0.0,3.02,0.0,0.03,0.0,0.0,13.9,0.94,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.15,0.0,0.03,1.87,0.76,0.66,1.12,1.33,36.67,0.0,1.24,0.79,63.41,1.54,0.82,3.63,3.2,4.47,38.05,0.76,18.31,6.04,21.15,7.4,2.63,0.12,42.63,1.54,0.03,0.0,West Ham United,552884,37,M,70.0,174.0,1996-12-20 00:00:00+00:00,Left,England,2030-06-30 00:00:00+00:00,jarrodbowen,Jarrod Bowen,18000000.0,England Premier League,24/25,2979,34,0.13,0.04
1.34,0.59,24.44,19.9,1.44,60.0,33.92,17.93,51.26,88.79,0.8,42.86,1.07,1.39,0.32,0.0,0.0,0.0,3.75,0.37,0.11,0.11,0.37,1.61,1.12,0.0,0.0,0.7,1.18,5.19,0.05,0.05,0.18,0.07,1.61,0.0,11.11,0.0,0.05,0.37,1.02,0.91,0.11,0.05,0.0,,3.91,48.67,0.0,0.0,0.0,6.47,0.8,1.23,0.0,1.02,0.32,,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12.36,0.32,0.0,7.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1682.0,0.0,0.0,0.32,0.16,0.16,0.21,1.02,57.58,0.0,1.87,1.18,62.86,1.23,2.19,1.77,2.41,4.71,47.57,2.41,40.45,19.69,57.73,8.09,0.48,0.11,79.14,1.07,0.21,0.0,Manchester City,945122,17,D,75.0,183.0,1998-08-27 00:00:00+00:00,Right,Portugal,2028-06-30 00:00:00+00:00,matheusnunes,Matheus Nunes,50000000.0,England Premier League,24/25,1682,26,-0.02,0.14
0.39,0.22,13.56,10.74,0.56,36.36,17.0,5.1,21.88,78.23,1.88,46.53,2.16,1.04,0.14,0.0,0.0,0.0,4.43,0.31,0.34,1.23,0.17,0.95,1.04,0.0,0.0,2.16,0.76,8.67,0.03,0.03,0.12,0.28,2.05,0.0,8.8,0.0,0.31,0.45,1.15,1.07,0.08,0.28,0.03,,4.49,40.82,0.0,0.0,0.14,6.09,0.31,1.29,0.14,1.01,0.42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,14.72,1.04,0.0,7.19,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,291.73,0.0,0.0,2.38,1.12,1.12,1.15,1.94,54.76,0.0,1.54,0.98,63.64,1.29,0.79,3.53,1.65,6.37,42.35,1.54,23.36,6.25,27.96,7.47,3.51,0.08,51.86,1.04,0.25,0.0,Bournemouth,934354,60,M,,185.0,2000-01-07 00:00:00+00:00,Right,Ghana,2031-06-30 00:00:00+00:00,antoinesemenyo,Antoine Semenyo,10000000.0,England Premier League,24/25,3209,37,0.03,0.02
2.47,2.06,30.61,12.77,2.88,41.38,22.69,16.96,37.59,76.04,0.41,34.29,0.79,1.13,0.21,0.0,0.0,0.0,5.22,0.34,0.0,0.41,0.17,2.51,1.13,0.0,0.0,0.62,1.13,4.22,0.0,0.07,0.16,0.05,0.86,0.0,5.13,0.0,0.07,0.27,1.61,1.44,0.17,0.07,0.0,,3.88,53.05,0.03,0.0,0.1,11.84,1.24,1.96,0.0,0.96,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.81,0.45,0.0,7.19,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1311.0,0.0,0.14,0.38,0.96,0.65,0.27,0.48,36.84,0.0,2.27,1.68,74.24,1.96,5.84,1.3,6.73,4.29,50.4,6.97,35.63,20.53,49.43,8.15,1.34,0.1,80.08,1.13,0.17,0.0,Tottenham Hotspur,913654,33,D,,173.0,1999-09-13 00:00:00+00:00,Right,Spain,2031-06-30 00:00:00+00:00,pedroporro,Pedro Porro,20000000.0,England Premier League,24/25,2622,33,0.02,0.05
0.37,0.51,14.86,11.57,0.6,72.22,17.86,3.84,21.19,83.73,0.79,39.53,1.2,1.62,0.19,0.0,0.0,0.0,3.56,0.51,0.28,0.46,0.05,0.74,1.62,0.0,0.0,1.11,0.56,4.77,0.0,0.05,0.17,0.33,0.93,0.0,17.54,0.0,0.46,0.65,1.16,0.97,0.19,0.37,0.09,,4.16,53.89,0.14,0.0,0.05,4.12,0.56,1.76,0.0,1.06,0.23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,11.34,0.56,0.0,7.19,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,194.5,0.0,0.0,1.99,0.65,1.11,1.06,1.43,59.62,0.0,1.3,0.74,57.14,1.76,0.93,2.41,3.42,4.95,50.95,0.83,24.2,4.53,25.31,11.65,2.64,0.14,44.93,1.43,0.23,0.0,Liverpool FC,862967,44,M,,193.0,1999-05-07 00:00:00+00:00,Right,Netherlands,2030-06-30 00:00:00+00:00,codygakpo,Cody Gakpo,60000000.0,England Premier League,24/25,1945,35,0.13,0.02
0.78,2.55,37.14,10.99,1.05,43.24,21.72,8.11,27.27,82.57,0.2,15.0,1.11,1.37,0.39,0.0,0.0,0.0,4.97,0.78,0.07,0.39,0.2,0.13,1.31,0.0,0.0,2.16,0.78,5.76,0.0,0.07,0.28,0.07,0.39,0.0,16.0,0.0,0.26,0.65,1.57,1.37,0.2,0.07,0.2,,3.6,43.65,0.0,0.0,0.0,5.76,0.39,2.42,0.26,0.98,0.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57,0.85,0.0,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.72,0.92,0.59,0.65,1.57,54.55,0.0,0.85,0.52,61.54,2.42,1.64,2.88,6.87,3.79,39.73,2.42,30.61,9.29,33.03,9.41,1.64,0.07,54.09,1.18,0.07,0.0,Everton,935543,48,M,,183.0,1999-11-22 00:00:00+00:00,Left,England,2027-06-30 00:00:00+00:00,dwightmcneil,Dwight McNeil,18000000.0,England Premier League,24/25,1376,21,0.19,0.11
3.24,0.17,42.86,6.09,3.38,41.81,13.14,18.87,31.84,79.51,1.24,65.67,0.65,1.02,0.0,0.0,0.0,0.0,4.01,0.06,0.06,0.14,0.31,6.83,1.02,0.0,0.0,0.28,0.54,2.48,0.03,0.06,0.03,0.04,0.76,0.0,8.0,1.41,0.06,0.06,1.24,1.07,0.17,0.06,0.0,,2.43,56.95,0.03,0.0,0.06,8.21,1.02,0.37,0.03,1.02,0.0,,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,9.9,0.11,0.0,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.5,0.0,0.08,0.37,0.34,0.39,0.17,0.76,72.97,0.0,1.49,1.02,67.92,0.37,6.37,1.04,0.39,3.67,59.63,8.09,19.32,21.13,40.05,7.3,0.71,0.14,56.27,0.17,0.17,0.0,Nottingham Forest,1199282,14,D,75.0,180.0,2002-07-04 00:00:00+00:00,Left,Brazil,2030-06-30 00:00:00+00:00,murillo,Murillo,1500000.0,England Premier League,24/25,3191,36,0.02,-0.03
1.42,0.05,25.0,4.47,2.11,43.48,13.61,31.0,44.55,86.33,3.13,62.96,1.84,1.0,0.08,0.0,0.0,0.0,4.26,0.11,0.11,0.08,0.21,5.79,1.0,0.0,0.0,0.21,0.37,3.26,0.03,0.05,0.04,0.07,0.76,0.0,11.76,0.08,0.05,0.13,1.5,1.37,0.13,0.05,0.0,,1.97,58.14,0.03,0.0,0.0,7.05,0.89,0.26,0.03,1.0,0.16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,8.24,0.11,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,0.0,0.39,0.05,0.21,0.16,0.16,54.55,0.0,1.05,0.63,60.0,0.26,2.92,0.29,0.21,5.11,61.01,4.84,18.58,33.24,51.61,7.18,0.45,0.13,65.68,0.82,0.13,0.0,Brentford,958916,50,D,,193.0,2001-04-30 00:00:00+00:00,Right,Ireland,2029-06-30 00:00:00+00:00,nathancollins,Nathan Collins,7000000.0,England Premier League,24/25,3420,38,-0.02,0.04
4.1,0.48,40.0,11.48,2.91,53.85,23.32,22.96,45.8,80.21,2.32,67.24,1.13,1.43,0.0,0.0,0.0,0.0,6.13,0.18,0.06,0.42,0.18,2.86,1.43,0.0,0.0,0.59,1.73,4.82,0.12,0.06,0.12,0.11,1.19,0.0,3.13,0.0,0.06,0.06,1.19,1.13,0.06,0.06,0.0,,6.07,62.2,0.06,0.0,0.06,11.3,0.83,1.31,0.0,1.07,0.24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.98,0.59,0.0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1513.0,0.0,0.0,0.95,0.95,0.89,0.59,0.18,50.0,0.0,4.94,2.97,60.24,1.31,7.5,0.36,1.19,8.39,63.51,5.41,31.65,26.65,57.11,10.24,1.9,0.12,77.21,1.13,0.3,0.0,Manchester United,122951,35,M,,185.0,1992-02-23 00:00:00+00:00,Right,Brazil,,casemiro,Casemiro,45000000.0,England Premier League,24/25,1513,24,-0.05,-0.12
0.74,0.03,5.0,6.12,0.46,46.88,8.89,4.89,13.74,79.4,0.92,45.45,1.11,1.08,0.12,0.0,0.0,0.0,2.49,0.09,0.52,0.65,0.15,0.58,1.08,0.0,0.0,1.08,0.49,4.46,0.0,0.09,0.06,0.57,1.05,0.0,21.11,0.0,0.58,0.71,1.38,1.23,0.15,0.58,0.0,,2.71,44.67,0.12,0.0,0.03,3.57,0.25,0.86,0.15,1.05,0.43,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,8.64,0.65,0.0,7.16,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,154.05,0.0,0.0,2.37,0.4,0.8,1.32,0.46,38.46,0.0,0.68,0.37,54.55,0.86,1.01,1.2,0.61,3.63,44.87,0.98,12.33,5.6,17.31,7.7,2.77,0.03,31.36,1.57,0.15,0.0,Brentford,805123,50,F,,176.0,1996-09-03 00:00:00+00:00,Right,DR Congo,2029-06-30 00:00:00+00:00,yoanewissa,Yoane Wissa,14000000.0,England Premier League,24/25,2927,35,0.01,0.06
0.8,0.8,24.71,12.11,0.88,60.53,17.27,4.58,21.05,81.03,0.31,22.22,1.07,1.3,0.23,0.0,0.0,0.0,2.98,0.23,0.23,0.42,0.04,0.88,1.3,0.0,0.0,1.03,0.69,6.04,0.0,0.04,0.14,0.39,1.8,0.0,19.05,0.0,0.46,0.69,1.11,0.99,0.11,0.34,0.11,,3.51,41.44,0.0,0.0,0.08,4.93,0.53,1.76,0.04,1.11,0.19,,0.0,0.04,0.23,0.0,3.82,0.0,0.23,0.0,0.04,12.53,0.65,0.0,7.16,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,196.33,0.0,0.0,1.57,0.84,0.88,1.11,1.38,47.37,0.0,0.88,0.42,47.83,1.72,1.49,2.9,3.25,3.82,38.76,1.45,23.84,5.39,25.98,9.29,2.41,0.11,44.96,1.26,0.31,0.0,Bournemouth,851596,60,M,66.0,171.0,1999-05-05 00:00:00+00:00,Right,Netherlands,2028-06-30 00:00:00+00:00,justinkluivert,Justin Kluivert,1000000.0,England Premier League,24/25,2356,34,0.07,0.09
0.97,0.28,27.27,10.6,0.65,58.33,16.18,5.62,21.52,74.6,1.94,47.19,2.17,1.24,0.28,0.0,0.0,0.0,2.72,0.51,0.32,0.65,0.09,0.55,1.24,0.0,0.05,1.75,0.32,7.42,0.0,0.0,0.14,0.41,1.2,0.0,21.28,0.0,0.46,0.74,1.24,1.06,0.18,0.46,0.0,,4.15,44.12,0.05,0.0,0.05,7.33,0.41,1.38,0.05,1.06,0.09,,0.0,0.0,0.23,0.05,4.61,0.0,0.23,0.0,0.14,15.9,1.06,0.0,7.15,0.05,0.37,0.0,0.0,0.0,0.0,0.0,0.0,195.3,0.0,0.0,1.71,0.46,0.6,0.92,1.34,38.16,0.0,0.74,0.55,75.0,1.38,1.84,3.5,1.01,6.08,45.05,1.11,23.23,6.64,28.85,8.89,2.17,0.18,48.71,2.12,0.18,0.0,Brighton & Hove Albion,975079,30,F,,182.0,2001-09-26 00:00:00+00:00,Right,Brazil,2033-06-30 00:00:00+00:00,joaopedro,João Pedro,80000000.0,England Premier League,24/25,1953,27,0.05,0.14
2.26,0.0,0.0,18.17,3.29,55.7,43.44,42.29,85.72,93.76,1.47,52.11,1.35,1.07,0.0,0.0,0.0,0.0,3.09,0.0,0.04,0.2,0.44,2.77,1.07,0.0,0.0,0.04,0.24,2.14,0.0,0.16,0.05,0.06,0.48,0.0,0.0,1.39,0.0,0.0,0.83,0.71,0.12,0.0,0.0,,1.07,57.45,0.0,0.0,0.0,5.7,0.79,0.2,0.0,0.99,0.0,,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,6.34,0.04,0.0,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.44,0.36,0.28,0.08,66.67,0.0,0.67,0.44,64.71,0.2,4.12,0.12,0.12,2.53,54.24,5.9,47.32,44.23,91.43,7.64,0.83,0.08,99.54,0.32,0.16,0.0,Manchester City,318941,17,D,70.0,188.0,1997-05-14 00:00:00+00:00,Right,Portugal,2029-06-30 00:00:00+00:00,rubendias,Rúben Dias,25000000.0,England Premier League,24/25,2273,27,-0.06,-0.05
1.67,0.06,16.67,15.12,1.86,55.24,29.32,23.0,52.26,88.64,0.9,50.0,0.9,1.12,0.06,0.0,0.0,0.0,4.42,0.1,0.1,0.16,0.22,1.41,1.12,0.0,0.0,0.54,0.96,4.1,0.0,0.13,0.08,0.07,1.44,0.0,15.38,0.0,0.13,0.19,0.96,0.87,0.1,0.03,0.1,,4.61,59.02,0.0,0.0,0.0,6.7,1.12,0.64,0.0,0.99,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,0.35,0.0,7.15,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,702.25,0.0,0.0,0.29,0.54,0.38,0.29,0.77,72.73,0.0,2.85,1.7,59.55,0.64,3.27,1.06,0.38,5.51,57.33,3.36,35.02,24.32,58.95,8.01,0.83,0.0,73.34,0.99,0.13,0.0,Arsenal,316148,42,M,76.0,185.0,1993-06-13 00:00:00+00:00,Right,Ghana,,thomaspartey,Thomas Partey,18000000.0,England Premier League,24/25,2809,35,0.06,-0.02
1.55,0.47,31.71,13.88,1.95,65.06,23.33,15.58,38.44,85.76,0.69,45.24,0.83,1.3,0.22,0.0,0.0,0.0,4.8,0.43,0.29,0.9,0.29,0.5,1.3,0.0,0.0,0.83,1.01,4.83,0.0,0.07,0.21,0.26,1.59,0.0,8.96,0.0,0.22,0.43,1.05,0.9,0.14,0.18,0.04,,2.99,42.78,0.0,0.0,0.04,6.38,0.32,2.02,0.18,1.05,0.14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28,0.58,0.0,7.14,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,0.14,1.33,1.08,0.69,0.83,0.76,55.26,0.0,1.37,0.72,52.63,2.02,2.56,1.37,1.48,3.68,43.22,2.99,29.06,17.24,44.82,9.27,2.42,0.07,59.89,0.87,0.22,0.0,Liverpool FC,869856,44,M,,187.0,2000-10-25 00:00:00+00:00,Right,Hungary,2028-06-30 00:00:00+00:00,dominikszoboszlai,Dominik Szoboszlai,1000000.0,England Premier League,24/25,2496,36,-0.04,0.01
2.02,1.19,24.71,11.2,1.9,47.52,20.66,17.99,37.46,80.96,1.48,66.67,0.74,1.02,0.28,0.0,0.0,0.0,4.46,0.17,0.03,0.14,0.14,3.5,1.02,0.0,0.0,0.57,1.42,4.58,0.06,0.0,0.12,0.02,0.88,0.0,0.0,0.0,0.0,0.28,1.39,1.05,0.34,0.0,0.0,,4.29,52.8,0.0,0.0,0.0,8.81,1.76,1.25,0.0,0.99,0.2,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.65,0.17,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.34,0.26,0.06,1.08,52.78,0.0,2.7,1.73,64.21,1.22,3.69,2.05,4.83,5.77,55.77,4.01,29.98,21.11,46.26,7.3,0.45,0.09,75.22,0.57,0.23,0.0,Fulham,803174,43,D,73.0,183.0,1997-08-08 00:00:00+00:00,Left,USA,2028-06-30 00:00:00+00:00,antoneerobinson,Antonee Robinson,14000000.0,England Premier League,24/25,3167,36,-0.02,0.16
0.69,0.69,21.52,14.73,1.06,57.78,21.87,5.96,27.15,88.61,0.12,23.08,0.41,1.26,0.08,0.0,0.0,0.0,3.73,0.12,0.04,0.45,0.12,0.49,1.26,0.0,0.0,0.93,0.24,2.76,0.0,0.04,0.11,0.1,0.49,0.0,13.51,0.0,0.2,0.28,0.93,0.77,0.16,0.04,0.16,,3.41,59.15,0.0,0.0,0.08,3.49,0.53,1.83,0.0,1.01,0.32,,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,9.82,0.57,0.0,7.14,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,443.6,0.0,0.0,1.01,0.49,0.37,0.69,1.5,67.27,0.0,0.89,0.57,63.64,1.79,1.01,2.23,3.21,3.53,56.13,1.83,27.06,6.78,30.64,8.98,1.5,0.04,45.28,1.01,0.08,0.0,Nottingham Forest,867442,14,M,,177.0,2000-11-07 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,callumhudsonodoi,Callum Hudson-Odoi,30000000.0,England Premier League,24/25,2218,31,0.1,-0.03
1.45,0.0,0.0,0.84,5.65,40.14,3.42,17.03,20.45,70.37,0.26,88.89,0.03,1.0,0.0,0.0,0.0,0.0,8.06,0.0,0.0,0.0,0.26,1.16,1.0,0.0,0.0,0.0,0.06,0.16,0.03,0.06,0.0,0.0,0.06,0.0,0.0,6.19,0.0,0.0,1.26,1.19,0.06,0.0,0.0,0.07,0.23,63.64,0.0,0.58,0.0,8.61,0.0,0.03,0.0,1.0,0.0,,0.0,0.0,0.0,0.06,0.0,0.13,0.0,0.0,0.0,8.87,0.0,0.68,7.14,0.0,0.0,0.65,2.0,1.06,3.13,0.0,0.48,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.03,100.0,0.58,0.03,0.0,0.0,0.03,2.39,0.03,0.0,0.48,75.0,14.06,10.39,18.68,29.06,7.14,0.03,0.03,38.61,0.19,0.1,0.0,Bournemouth,232422,60,G,84.0,188.0,1994-10-03 00:00:00+00:00,Right,Spain,2028-06-30 00:00:00+00:00,kepaarrizabalaga,Kepa Arrizabalaga,10000000.0,England Premier League,24/25,2790,31,0.0,0.0
2.0,0.15,33.33,8.06,2.26,43.14,20.27,40.59,60.7,90.03,0.82,55.17,0.67,1.03,0.05,0.0,0.0,0.0,4.16,0.15,0.1,0.31,0.26,2.77,1.03,0.0,0.0,0.15,0.77,2.77,0.0,0.05,0.07,0.07,1.13,0.0,11.76,1.18,0.1,0.15,1.39,1.28,0.1,0.05,0.05,,2.72,56.38,0.0,0.0,0.0,6.72,1.64,0.46,0.1,1.03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54,0.1,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.0,0.0,0.67,0.21,0.26,0.31,0.31,85.71,0.0,2.05,1.23,60.0,0.46,3.75,0.36,0.46,3.54,56.1,5.23,25.35,42.54,67.42,7.32,0.87,0.15,79.79,0.36,0.36,0.0,Manchester United,859999,35,D,77.0,175.0,1998-01-18 00:00:00+00:00,Left,Argentina,2027-06-30 00:00:00+00:00,lisandromartinez,Lisandro Martínez,5000000.0,England Premier League,24/25,1754,20,0.03,-0.02
0.79,0.0,0.0,1.61,6.82,35.97,5.89,5.63,11.53,48.56,0.45,89.47,0.05,1.0,0.0,0.0,0.0,0.0,5.37,0.03,0.0,0.0,0.34,1.42,1.0,0.0,0.0,0.0,0.0,0.08,0.03,0.0,0.01,,0.03,0.0,0.0,7.11,0.0,0.0,1.21,1.05,0.16,0.0,0.0,0.12,0.24,90.0,0.0,0.42,0.0,12.21,0.0,0.05,0.0,1.0,0.0,,0.0,0.0,0.0,0.03,0.0,0.08,0.0,0.0,0.0,12.61,0.0,0.74,7.13,0.0,0.0,0.16,2.39,0.74,3.16,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.03,0.03,100.0,0.05,1.53,0.0,0.0,0.68,89.66,18.95,17.13,6.61,23.74,7.13,0.0,0.05,31.82,0.26,0.11,0.0,Nottingham Forest,78152,14,G,75.0,188.0,1992-02-26 00:00:00+00:00,Right,Belgium,2027-06-30 00:00:00+00:00,matzsels,Matz Sels,7000000.0,England Premier League,24/25,3420,38,,-0.01
1.63,0.0,0.0,2.17,7.5,34.35,5.57,15.97,21.53,59.43,0.27,100.0,0.0,1.0,0.0,0.0,0.0,0.0,8.17,0.0,0.0,0.0,0.1,0.93,1.0,0.03,0.0,0.0,0.1,0.1,0.0,0.1,0.0,,0.03,0.0,0.0,6.33,0.0,0.0,2.2,1.87,0.33,0.0,0.0,0.0,0.1,50.0,0.0,0.67,0.0,14.7,0.07,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.07,0.0,15.07,0.0,0.6,7.13,0.0,0.0,0.27,2.67,1.4,4.17,0.07,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.37,78.57,21.83,18.2,18.03,36.23,7.13,0.0,0.03,47.33,0.13,0.07,0.0,Southampton,839410,45,G,77.0,191.0,1998-05-14 00:00:00+00:00,Right,England,2028-06-30 00:00:00+00:00,aaronramsdale,Aaron Ramsdale,16000000.0,England Premier League,24/25,2700,30,,0.0
0.83,0.83,18.33,11.61,0.91,41.38,17.1,7.83,24.1,75.47,0.19,23.81,0.61,1.32,0.45,0.0,0.0,0.0,3.71,0.61,0.19,0.45,0.08,1.1,1.32,0.0,0.0,1.4,0.91,4.5,0.04,0.0,0.23,0.22,0.42,0.0,18.6,0.0,0.3,0.76,1.17,1.06,0.11,0.3,0.0,,2.95,43.09,0.0,0.0,0.11,7.83,0.49,1.59,0.0,1.17,0.11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,15.85,0.42,0.0,7.13,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,297.38,0.0,0.0,0.95,0.68,0.61,0.57,1.32,53.03,0.0,1.06,0.72,67.86,1.59,2.01,2.5,4.54,3.14,41.09,2.19,26.52,9.95,31.93,9.44,1.63,0.08,51.6,0.57,0.15,0.0,Newcastle United,372336,39,F,67.0,176.0,1995-02-24 00:00:00+00:00,Right,England,2027-06-30 00:00:00+00:00,jacobmurphy,Jacob Murphy,35000000.0,England Premier League,24/25,2379,35,0.08,0.22
1.03,0.46,21.05,10.9,0.86,37.04,19.66,16.29,35.5,82.77,0.66,41.07,0.94,1.03,0.14,0.0,0.0,0.0,4.97,0.2,0.03,0.09,0.14,3.17,1.03,0.0,0.0,0.63,0.26,3.77,0.0,0.0,0.08,0.03,0.71,0.0,12.5,0.0,0.06,0.2,1.68,1.34,0.34,0.06,0.0,,4.57,61.78,0.0,0.0,0.0,7.39,1.88,0.94,0.0,1.0,0.14,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.43,0.0,7.13,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1577.0,0.0,0.0,0.37,0.09,0.23,0.14,1.83,59.81,0.0,2.0,1.4,70.0,0.94,2.08,3.05,2.17,5.22,58.1,2.31,26.08,18.98,42.89,7.32,0.46,0.03,68.14,0.77,0.03,0.0,West Ham United,863653,37,D,72.0,183.0,1997-11-26 00:00:00+00:00,Right,DR Congo,2031-06-30 00:00:00+00:00,aaronwanbissaka,Aaron Wan-Bissaka,22000000.0,England Premier League,24/25,3154,36,0.03,0.06
1.78,0.85,26.83,11.53,1.16,41.67,18.26,6.66,24.07,77.94,0.39,20.0,1.55,1.93,0.08,0.0,0.0,0.0,4.26,0.15,0.15,0.85,0.0,0.7,1.93,0.0,0.0,0.46,0.46,4.1,0.0,0.08,0.09,0.33,0.93,0.0,13.95,0.0,0.46,0.54,1.63,1.16,0.46,0.39,0.08,,3.95,60.71,0.23,0.0,0.15,6.81,0.54,1.63,0.23,0.93,0.08,,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,12.15,0.7,0.0,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.83,0.0,0.08,1.93,1.39,1.16,1.32,0.7,47.37,0.0,1.55,1.08,70.0,1.55,3.1,1.47,3.17,4.33,51.38,2.79,26.0,8.05,30.88,13.78,3.33,0.08,49.14,1.7,0.15,0.0,Fulham,355528,43,M,70.0,173.0,1997-03-22 00:00:00+00:00,Left,Wales,,harrywilson,Harry Wilson,1500000.0,England Premier League,24/25,1163,25,0.13,-0.01
